dialogue_id,turn_id,utterance,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,emotion_label,valence,arousal,dominance
Ses01M_script03_2,60,"Oh very, very interesting Amanda.  How about the child of uh... four, six or maybe nine---you know, we could work up a splendid little debate about it, you know?  Intemperate tots.",3.170320987701416,3.528677225112915,3.577817916870117,3.128526210784912,3.273200511932373,2.7797622680664062,2.253105878829956,2.5912671089172363,4.307097911834717,3.5098347663879395,3.028033971786499,3.118645668029785,2.9120891094207764,4.414679527282715,2.283637285232544,3.711409568786621,2.7072160243988037,2.0971877574920654,3.8075802326202393,2.5273492336273193,3.217275857925415,ang,2.0,3.5,4.5
Ses01M_script03_2,61,Shut up.,3.211857795715332,3.4905319213867188,3.759916067123413,2.2218728065490723,4.163024425506592,3.1755104064941406,2.287400722503662,2.8469462394714355,3.651524782180786,3.617717981338501,2.5011799335479736,3.1832265853881836,2.908402681350708,3.882844924926758,2.4716429710388184,3.3971657752990723,3.236147880554199,2.0819091796875,3.81215500831604,3.103304624557495,3.541250467300415,ang,2.0,3.5,4.5
Ses01M_script03_2,62,Not very funny darling.  Why don't you have some more brandy?,2.423631191253662,4.07786750793457,4.377065658569336,2.3188679218292236,3.7446439266204834,2.4986345767974854,2.254689931869507,3.607260227203369,2.5112645626068115,3.7597105503082275,2.6206188201904297,2.7210769653320312,3.609445810317993,2.825687885284424,2.3548638820648193,3.63995361328125,2.4684290885925293,1.5468460321426392,3.2230966091156006,2.943490505218506,2.975508689880371,ang,1.5,3.5,4.5
Ses01M_script03_2,63,That's a very good idea I think I will.,2.236708879470825,3.4039576053619385,3.9547042846679688,3.817096710205078,2.2728302478790283,3.480363607406616,1.8973017930984497,4.385136127471924,2.3808834552764893,3.713977336883545,3.904184579849243,3.013960838317871,3.865034580230713,2.93467116355896,1.8337018489837646,3.8362860679626465,1.7020918130874634,1.1776072978973389,3.9448864459991455,2.033724546432495,3.1975252628326416,ang,2.0,4.5,4.5
Ses01M_script03_2,64,Would you uh...turn that off please? You're going to wake the people upstairs.,3.435044527053833,3.2477152347564697,3.404891014099121,1.4491630792617798,4.713523864746094,2.5201656818389893,2.528369665145874,2.486410617828369,3.68326735496521,3.300149440765381,1.8136752843856812,3.3040883541107178,2.8109328746795654,3.6357247829437256,2.6291606426239014,3.3138275146484375,3.4774091243743896,2.3719654083251953,3.6032912731170654,3.4343411922454834,3.4180312156677246,ang,2.5,3.0,3.5
Ses01M_script03_2,65,Why?,3.467717170715332,3.2012851238250732,3.353227138519287,1.8030860424041748,4.437556743621826,3.197329521179199,2.3719494342803955,2.6272339820861816,3.7803804874420166,3.4032797813415527,2.1198108196258545,3.254185914993286,2.632580518722534,3.9445571899414062,2.4736380577087402,3.202676296234131,3.5744900703430176,2.4322195053100586,3.9537620544433594,3.462747812271118,3.654658794403076,ang,2.5,2.5,3.5
Ses01M_script03_2,66,There are no people upstairs. It's a photographer's studio.,2.7963640689849854,3.916179656982422,3.8077151775360107,2.926527738571167,3.1675782203674316,2.165581703186035,2.0207359790802,2.477670431137085,4.124945163726807,3.5265755653381348,2.980884552001953,2.7124650478363037,2.930177927017212,4.252042293548584,2.2803854942321777,3.721752643585205,2.6338682174682617,2.1245782375335693,3.354928731918335,2.5341970920562744,2.812832832336426,xxx,2.5,3.5,3.0
Ses01M_script03_2,67,Well then you'll wake the people downstairs.,2.9845895767211914,3.5734894275665283,3.7903904914855957,1.5569534301757812,4.496042728424072,2.58543062210083,2.1714766025543213,2.9767448902130127,3.4471724033355713,3.525594711303711,2.021982431411743,3.066488265991211,3.107372283935547,3.499342441558838,2.2998719215393066,3.384364128112793,3.4419336318969727,2.2544455528259277,3.504301071166992,3.443605422973633,3.366586685180664,ang,2.0,3.5,4.5
Ses01M_script03_2,68,They are away in Tunis.,2.716322660446167,3.8626506328582764,3.931454658508301,2.6389100551605225,3.5634427070617676,2.4050869941711426,2.1305463314056396,2.366105318069458,3.9456489086151123,3.749891996383667,2.7897346019744873,2.748469114303589,2.8237645626068115,4.171613693237305,2.502980947494507,3.5208659172058105,2.679919958114624,1.9497313499450684,3.4958198070526123,2.643768787384033,3.1029562950134277,ang,3.0,4.0,4.0
Ses01M_script03_2,69,This is no time a year for Tunis.,2.9394829273223877,3.708786725997925,3.819901466369629,2.157904863357544,4.065439224243164,2.847169876098633,2.260376214981079,2.591308355331421,3.7051374912261963,3.6883864402770996,2.5393142700195312,2.9555037021636963,2.821812152862549,3.969176769256592,2.5355618000030518,3.378505229949951,3.0728678703308105,2.030348062515259,3.670459508895874,3.0655081272125244,3.4573678970336914,ang,2.0,2.5,3.0
Ses01M_script03_2,70,"Turn it on again, please.",2.055243968963623,4.292162895202637,4.415360450744629,2.2250988483428955,3.651641845703125,2.0225183963775635,2.0962278842926025,2.987806558609009,2.7111434936523438,3.802119493484497,2.5361006259918213,2.4128470420837402,3.2894883155822754,3.0478084087371826,2.4715325832366943,3.533038377761841,2.3661813735961914,1.583960771560669,2.993264675140381,2.678168296813965,2.713812828063965,ang,2.0,3.5,3.5
Ses01M_script03_2,71,I will do no such thing.,2.3916404247283936,3.8790993690490723,4.246694087982178,2.3777995109558105,3.7018442153930664,3.0638415813446045,1.9335228204727173,4.034620761871338,2.5863280296325684,3.8415958881378174,2.8432390689849854,2.8704519271850586,3.629047155380249,2.98942494392395,2.0281906127929688,3.5171570777893066,2.738513231277466,1.704092264175415,3.565685510635376,2.9720258712768555,3.313309669494629,ang,3.0,3.5,3.0
Ses01M_script03_2,72,Very well if you insist on being boorish and idiotic.,3.3863420486450195,3.215942621231079,3.307847023010254,1.5678409337997437,4.428403854370117,2.8041205406188965,1.859271764755249,2.3798508644104004,4.2166924476623535,3.26400089263916,1.92695152759552,3.0301902294158936,2.6579015254974365,4.152563095092773,1.9191299676895142,3.1844139099121094,3.923011064529419,2.7684409618377686,3.5917165279388428,3.3976573944091797,3.53578782081604,ang,2.5,4.0,4.5
Ses01M_script03_2,73,Turn it off. It's driving me mad.,2.574399471282959,3.714815616607666,4.188652992248535,1.8493155241012573,4.2869791984558105,2.851961374282837,2.361628532409668,3.8291258811950684,2.1953303813934326,3.6863324642181396,2.3316309452056885,3.0012338161468506,3.5395193099975586,2.6024341583251953,2.4750003814697266,3.392956256866455,2.7862939834594727,1.6817936897277832,3.4959514141082764,3.2778663635253906,3.3546528816223145,ang,2.0,3.0,3.5
Ses01M_script03_2,74,I won't.,2.6787683963775635,3.5391628742218018,4.015389442443848,2.1477527618408203,4.079604625701904,3.4092824459075928,2.088103771209717,3.85058856010437,2.604217529296875,3.7321791648864746,2.6448609828948975,3.1005566120147705,3.412926197052002,3.0117523670196533,2.2283902168273926,3.401682138442993,2.9761698246002197,1.8513935804367065,3.832333564758301,3.237455129623413,3.5813543796539307,ang,2.5,3.0,4.0
Ses01M_script03_2,75,Turn it off.,2.4296367168426514,3.9425208568573,4.330865383148193,2.159282922744751,3.9355039596557617,2.621495008468628,2.241608142852783,3.591599941253662,2.515098810195923,3.785274028778076,2.545271158218384,2.8658394813537598,3.5127487182617188,2.9599523544311523,2.433454990386963,3.519382953643799,2.6685543060302734,1.7131656408309937,3.4025702476501465,2.9739439487457275,3.129906177520752,ang,2.0,3.0,4.5
Ses01M_script03_2,76,Stop it. No. Go away.,3.3694489002227783,3.2713921070098877,3.5080924034118652,1.8982701301574707,4.362556457519531,3.0552189350128174,2.431483507156372,2.6359832286834717,3.7536871433258057,3.4471981525421143,2.2035880088806152,3.3187124729156494,2.812166213989258,3.8880417346954346,2.545259714126587,3.3409364223480225,3.3947932720184326,2.3178272247314453,3.8430228233337402,3.309760570526123,3.5945353507995605,ang,2.0,4.0,4.0
Ses01M_script03_2,77,Amanda listen. Listen.,2.901768207550049,3.642749786376953,3.8673019409179688,2.944342851638794,3.5200281143188477,3.023289442062378,2.3305726051330566,2.875528335571289,3.696106433868408,3.7454967498779297,3.065418004989624,3.1898226737976074,3.060136318206787,3.9767422676086426,2.4509005546569824,3.624955654144287,2.666146993637085,1.8650367259979248,3.876444101333618,2.6358578205108643,3.3320908546447754,ang,1.5,4.0,4.5
Ses01M_script03_2,78,"listen Oh I'm sick and tired of listening to you, you damn sadistic bully.",3.2711727619171143,3.280754327774048,3.561626434326172,1.6443064212799072,4.528299331665039,3.1485791206359863,2.0874197483062744,3.107001304626465,3.611922264099121,3.4647295475006104,2.161137342453003,3.2403788566589355,3.025036096572876,3.7470309734344482,2.102536678314209,3.238163471221924,3.5872771739959717,2.310025930404663,3.7680747509002686,3.4747672080993652,3.716343402862549,ang,1.5,4.5,4.5
Ses01M_script03_2,79,That's very amusing indeed.,3.2669384479522705,3.345627546310425,3.3876161575317383,4.080195426940918,2.2666056156158447,2.716301679611206,2.2126717567443848,2.576849937438965,4.281099796295166,3.247037649154663,3.6437599658966064,3.215172290802002,2.877206802368164,4.3197150230407715,2.201397657394409,3.914785385131836,2.009417772293091,1.6513932943344116,3.8584532737731934,1.9803882837295532,2.871994733810425,ang,3.0,3.5,3.5
Ses01M_script03_2,80,"Oh you're cruel you're...you're...I hate you, I hate you. Go away. You're conceited. You're overbearing. You're utterly impossible.",3.4095780849456787,3.1061325073242188,3.3635668754577637,1.515115737915039,4.679507255554199,3.2709734439849854,2.208345413208008,3.1000003814697266,3.4580130577087402,3.357207775115967,2.020561695098877,3.2971994876861572,2.9842593669891357,3.5895886421203613,2.128662109375,3.1865952014923096,3.694063901901245,2.4043571949005127,3.8015592098236084,3.5678203105926514,3.80330753326416,ang,1.0,4.5,5.0
Ses01M_script03_2,81,"You...You're an evil minded, self-centered little wench and I never want to see you again.",3.465740442276001,3.0165858268737793,3.1991281509399414,1.4736359119415283,4.546035289764404,3.004991292953491,1.8724178075790405,2.8085596561431885,3.9531466960906982,3.228394031524658,1.9580919742584229,3.239258289337158,2.7874579429626465,3.927687883377075,1.8073614835739136,3.105712890625,3.89953351020813,2.719383478164673,3.724153518676758,3.5158658027648926,3.743896484375,ang,1.0,4.5,4.5
Ses01M_script03_2,82,This is the end do you hear me?  Finally and forever.,3.0428736209869385,3.1108930110931396,3.698364734649658,2.2684285640716553,3.997741937637329,3.6863505840301514,2.711702585220337,3.464723587036133,2.5482184886932373,3.635688304901123,2.830606460571289,3.3198647499084473,2.969691038131714,3.0672855377197266,2.963944673538208,3.2963709831237793,2.6795077323913574,1.6049022674560547,4.081825256347656,3.1809020042419434,3.902946949005127,ang,1.0,3.5,4.5
Ses01M_script03_2,83,You're not going like this.,2.9228482246398926,3.449327230453491,3.783867835998535,2.1669137477874756,4.124472141265869,3.4620182514190674,2.35640811920166,3.362840175628662,3.075566291809082,3.720120906829834,2.652148962020874,3.223576545715332,3.147202491760254,3.4809577465057373,2.479309558868408,3.4313127994537354,3.0428898334503174,1.8686693906784058,3.9354379177093506,3.2398316860198975,3.6871488094329834,ang,2.0,2.5,4.0
Ses01M_script03_2,84,"Oh yes I am...Oh yes I am. Let go of me. You let go. You...urgh...You're a cruel friend. I loathe and I hate you. Marry you again...Ha...Never, never, never, never. I hope you die in torment. You beast.",3.333739995956421,3.1470372676849365,3.4775893688201904,1.748426914215088,4.5233330726623535,3.333484172821045,2.30838942527771,3.2844533920288086,3.3497631549835205,3.437258243560791,2.2302417755126953,3.3351845741271973,3.063385486602783,3.5400168895721436,2.2300660610198975,3.3030104637145996,3.494748592376709,2.2856640815734863,3.8535070419311523,3.526900291442871,3.7961959838867188,ang,1.0,5.0,5.0
Ses01M_script03_2,85,No you're not.,3.3676576614379883,3.2893359661102295,3.4569666385650635,2.1253466606140137,4.118305683135986,3.13376784324646,2.405200719833374,2.7053451538085938,3.891162157058716,3.4366531372070312,2.408520221710205,3.3108649253845215,2.8195114135742188,4.052605628967285,2.457115650177002,3.4131929874420166,3.3512649536132812,2.3295576572418213,3.8968331813812256,3.210712432861328,3.560279130935669,ang,2.0,2.5,3.5
Ses01M_script03_2,86,Shut up. Shut up. I wouldn't marry you again if you came crawling back to me on a bended knee. You are an evil tempered little vampire and I never want to see you again as long as I live.,3.289886951446533,3.2183637619018555,3.528629779815674,1.7802164554595947,4.434308052062988,3.136185646057129,2.128523111343384,3.0114641189575195,3.767883539199829,3.4517972469329834,2.246295928955078,3.231461524963379,2.9575490951538086,3.8492300510406494,2.14522647857666,3.3299782276153564,3.5449604988098145,2.335902690887451,3.771958112716675,3.3976361751556396,3.663300037384033,ang,1.0,5.0,5.0
Ses01M_script02_1,1,"What time is it?  God, this is great, isn't it?  I can't believe it.",2.7460367679595947,3.0995216369628906,3.5705199241638184,4.3060832023620605,1.8045450448989868,3.6815218925476074,2.1154298782348633,3.9740419387817383,2.837022304534912,3.4950411319732666,4.243052005767822,3.2383785247802734,3.471740961074829,3.343864679336548,2.122556447982788,3.9214184284210205,1.4363150596618652,1.0959008932113647,4.023067474365234,1.7714593410491943,3.163274049758911,exc,4.0,4.0,3.5
Ses01M_script02_1,2,"Of course I did want to a little further up the coast you know get away from all the lights and people and everything.  Is it midnight, do they always start at midnight?  Is that what it is midnight?  How you doing, huh? You okay?  That's good.",2.3343966007232666,3.8575470447540283,4.2957763671875,3.0545272827148438,3.114100933074951,3.045599937438965,2.200798273086548,3.9637703895568848,2.5134432315826416,3.843813180923462,3.3637704849243164,2.8919219970703125,3.6725356578826904,2.9832639694213867,2.31022310256958,3.7809033393859863,2.0885910987854004,1.3522446155548096,3.6581103801727295,2.5405209064483643,3.190173864364624,exc,4.5,4.5,4.0
Ses01M_script02_1,3,I'm fine.,3.425978422164917,2.3281610012054443,2.9701969623565674,1.9100923538208008,4.150919437408447,4.0215349197387695,3.2968642711639404,3.2790181636810303,1.7943556308746338,3.0430350303649902,2.3108041286468506,3.6403355598449707,2.6372034549713135,2.3159074783325195,3.3477582931518555,2.993109941482544,2.505838632583618,1.3814313411712646,4.179657459259033,3.344172716140747,4.167034149169922,xxx,3.0,3.0,3.0
Ses01M_script02_1,4,"Look, there what's that, what's that?  Is it--",3.180995464324951,3.4139208793640137,3.6398229598999023,2.602595567703247,3.7955360412597656,3.1029999256134033,3.026343822479248,3.0560319423675537,3.0313875675201416,3.5596752166748047,2.8649892807006836,3.468980550765991,3.0748934745788574,3.4304444789886475,3.046466827392578,3.499321222305298,2.430691957473755,1.5710866451263428,3.91528582572937,2.936062812805176,3.56539249420166,exc,4.5,5.0,4.5
Ses01M_script02_1,5,"No, I think that's just foam.",3.353961944580078,3.3441567420959473,3.5642645359039307,1.9752694368362427,4.190056324005127,2.787539482116699,3.170752763748169,2.8820033073425293,2.838057518005371,3.3153903484344482,2.2835347652435303,3.3480825424194336,2.955385684967041,3.0594468116760254,3.266446590423584,3.368797779083252,2.7746522426605225,1.6874889135360718,3.6715621948242188,3.2985634803771973,3.337336301803589,xxx,2.0,3.5,3.0
Ses01M_script02_1,6,Ugh...,3.159400224685669,3.2704782485961914,3.772732734680176,1.6442325115203857,4.590092182159424,3.3228421211242676,2.778982639312744,3.3467955589294434,2.4219188690185547,3.497218370437622,2.1671643257141113,3.261237144470215,3.0044970512390137,2.8747403621673584,2.9476089477539062,3.1492462158203125,3.0179455280303955,1.7773410081863403,3.8017523288726807,3.6046152114868164,3.739406108856201,fru,1.5,3.5,3.5
Ses01M_script02_1,7,"Oh, no I can't tell though.  Although probably if you can't tell it probably isn't them right, yeah.  Probably going to be like unmistakable, right?",3.2345733642578125,3.38871693611145,3.514681100845337,3.3138575553894043,3.067117214202881,3.3012473583221436,2.7763006687164307,2.983875274658203,3.5319464206695557,3.504512071609497,3.3177528381347656,3.3564772605895996,3.0708506107330322,3.956141233444214,2.7246735095977783,3.7133541107177734,2.263026237487793,1.60243558883667,4.059511661529541,2.4777350425720215,3.425936222076416,exc,3.0,4.0,3.5
Ses01M_script02_1,8,"Gosh, this is great, isn't it?  This is awesome.  Oh, no you know what I forgot?",3.2390105724334717,2.9582948684692383,3.073385000228882,4.8306074142456055,1.2548872232437134,3.198286771774292,2.1006672382354736,3.0661697387695312,3.818709373474121,3.1158204078674316,4.287036418914795,3.234130382537842,2.9778976440429688,4.0592145919799805,1.9440983533859253,3.96225643157959,1.2418221235275269,1.1521538496017456,3.850309133529663,1.310492753982544,2.6696693897247314,exc,4.0,4.0,3.5
Ses01M_script02_1,9,My flashlight.  How could I forget my flashlight?  God--,3.509814500808716,2.2767703533172607,2.9116311073303223,1.342451572418213,4.439272403717041,3.6396377086639404,3.2720205783843994,3.6719260215759277,1.3750983476638794,2.8915765285491943,1.9947996139526367,3.5691440105438232,2.884906768798828,1.883526086807251,3.0415525436401367,2.84489107131958,2.5072720050811768,1.4684680700302124,3.7629754543304443,3.6542317867279053,3.8345799446105957,xxx,3.0,3.0,3.5
Ses01M_script02_1,10,What flashlight?,2.9606807231903076,3.6868577003479004,3.8381943702697754,2.4853622913360596,3.8224828243255615,2.692718505859375,2.505432605743408,2.745006561279297,3.666874885559082,3.6464779376983643,2.7233903408050537,3.1564693450927734,3.057734966278076,3.907223701477051,2.5750041007995605,3.5889151096343994,2.848663568496704,1.9337141513824463,3.637460947036743,2.9139814376831055,3.265329360961914,sur,2.0,2.5,3.5
Ses01M_script02_1,11,Flashlight the silver one.  There's only one isn't there?,3.2559993267059326,3.497354507446289,3.671109914779663,2.28629732131958,3.998877763748169,2.885429620742798,2.991215467453003,2.9661812782287598,3.1143367290496826,3.5221097469329834,2.5669331550598145,3.3742997646331787,3.063528299331665,3.4353580474853516,2.951136350631714,3.538567066192627,2.651271104812622,1.7574975490570068,3.7972512245178223,3.09175705909729,3.4056878089904785,neu,2.5,3.0,3.0
Ses01M_script02_1,12,That's not your flashlight.,2.9030117988586426,3.5783166885375977,3.813236713409424,1.8993191719055176,4.300901889801025,2.7330400943756104,2.5235421657562256,3.0153262615203857,3.2486231327056885,3.6132972240448,2.269869565963745,3.15854549407959,3.056372880935669,3.5126707553863525,2.6453864574432373,3.510073661804199,3.0679521560668945,2.03640079498291,3.7072558403015137,3.2485129833221436,3.3812673091888428,xxx,2.0,3.0,4.0
Ses01M_script02_1,13,Whose is it?,3.841480016708374,3.0106375217437744,3.075361490249634,2.2218704223632812,4.150193214416504,2.900409698486328,2.714016914367676,2.209350109100342,4.194616317749023,3.175210475921631,2.2490012645721436,3.5132899284362793,2.4976658821105957,4.238735198974609,2.725680112838745,3.2409276962280273,3.29217529296875,2.342643976211548,3.9927256107330322,3.1156740188598633,3.442815065383911,xxx,3.0,3.5,2.5
Ses01M_script02_1,14,"It's ours; it's my flashlight, too.",2.0776853561401367,3.78625226020813,4.188566207885742,4.165992736816406,1.9535270929336548,2.7768330574035645,1.8699063062667847,3.879655361175537,2.913069486618042,3.8359532356262207,4.030227184295654,2.8118629455566406,3.694018840789795,3.2796404361724854,1.9824228286743164,3.871385097503662,1.4227547645568848,1.1695343255996704,3.697079658508301,1.6659927368164062,2.887033462524414,xxx,2.0,3.5,4.0
Ses01M_script02_1,15,"Oh, well, yeah of course.",2.611048936843872,3.7275311946868896,4.034326076507568,3.5067501068115234,2.7945315837860107,3.1554105281829834,2.106191635131836,3.482755661010742,3.4027504920959473,3.79376220703125,3.5722596645355225,3.0633158683776855,3.459998607635498,3.797658920288086,2.103024959564209,3.7999229431152344,2.209946870803833,1.49680757522583,3.8289883136749268,2.2573368549346924,3.230351209640503,neu,3.0,3.0,2.5
Ses01M_script02_1,16,"You keep saying ""my flashlight"" like somehow it's just yours. How's that supposed to make me feel?",2.74273681640625,3.9008095264434814,3.947922706604004,2.495850086212158,3.6654255390167236,2.446004629135132,1.9916447401046753,2.9106807708740234,3.9154839515686035,3.6449828147888184,2.712526559829712,2.966118335723877,3.1924374103546143,3.9819600582122803,2.055638313293457,3.620476722717285,2.913125514984131,1.997767686843872,3.3920962810516357,2.902340888977051,3.122177839279175,ang,1.5,4.0,4.0
Ses01M_script02_1,17,"Of course, our flashlight.  What's your is mine, mi flashlight es su flashlight.",2.329799175262451,3.796337127685547,4.0186028480529785,4.271382808685303,1.8312289714813232,2.6276018619537354,1.9664597511291504,3.5230274200439453,3.2478537559509277,3.685147523880005,4.06500768661499,2.9361424446105957,3.6212010383605957,3.518582582473755,1.9137282371520996,3.994297504425049,1.4445089101791382,1.1911892890930176,3.5634520053863525,1.600093126296997,2.7304060459136963,neu,3.0,3.5,3.0
Ses01M_script02_1,18,"Gosh, I should have brought it. I can't believe I forgot that.",2.803699016571045,2.9869072437286377,3.675450325012207,2.0654714107513428,3.912142038345337,3.626962900161743,2.4732353687286377,4.450258255004883,1.543823480606079,3.405794620513916,2.6381077766418457,3.27165150642395,3.6583454608917236,2.0286591053009033,2.263695240020752,3.369089365005493,2.5267062187194824,1.3895710706710815,3.680879831314087,3.2769505977630615,3.592024803161621,neu,2.5,3.5,3.0
Ses01M_script02_1,19,"It's a nice moon though, should stay full.  Do they always run during a full moon?  I can't remember was it full last year?",3.022688627243042,3.6450977325439453,3.800234794616699,3.4608778953552246,2.8382513523101807,2.9008572101593018,2.689638376235962,3.0087711811065674,3.2387351989746094,3.587801456451416,3.405967950820923,3.098936080932617,3.104870080947876,3.595551013946533,2.858980417251587,3.815915584564209,2.0137057304382324,1.403093695640564,3.8612496852874756,2.358333110809326,3.0701730251312256,xxx,3.0,3.5,3.0
Ses01M_script02_1,20,Yeah.,3.1945064067840576,3.191438913345337,3.571686267852783,2.8060555458068848,3.6933512687683105,3.5951058864593506,2.419386625289917,3.2098121643066406,3.47910737991333,3.647132396697998,2.9479775428771973,3.4169399738311768,3.008352041244507,3.8535070419311523,2.4428298473358154,3.5103955268859863,2.913973093032837,1.9173023700714111,4.20244836807251,2.8896193504333496,3.771855592727661,xxx,3.0,2.0,2.5
Ses01M_script02_1,21,Are you all right?  Are you okay?  You cold?  Do you want to my jacket? My jacket? No?,4.045176029205322,2.3542640209198,2.668203353881836,1.5324760675430298,4.678856372833252,3.5050885677337646,3.6331331729888916,2.429584264755249,2.5220563411712646,2.858428955078125,1.881733775138855,3.847137451171875,2.35260272026062,2.888267755508423,3.537654399871826,2.7930824756622314,2.733229160308838,1.6871318817138672,4.06503438949585,3.446666717529297,3.9611592292785645,xxx,2.5,3.5,3.0
Ses01M_script02_1,22,No.,3.157146453857422,3.255866289138794,3.6219136714935303,2.4883875846862793,3.9227731227874756,3.498612403869629,2.4532411098480225,3.093234062194824,3.4278109073638916,3.634676456451416,2.7272918224334717,3.3709120750427246,2.957495927810669,3.8191401958465576,2.525907039642334,3.384788990020752,3.046204090118408,2.023435115814209,4.100875377655029,3.0372543334960938,3.7887611389160156,neu,3.0,2.0,2.5
Ses01M_script02_1,23,"You know what we should've brought a blanket too.  Man, our blanket, our blanket.  Wish I had six-pack too, a six-pack would be just the ticket right about now, huh, six-pack.",2.609548807144165,3.7212319374084473,4.012985706329346,3.720005750656128,2.5806760787963867,3.077925205230713,2.239987373352051,3.725385904312134,2.9825491905212402,3.7418265342712402,3.735306978225708,2.976853609085083,3.6500818729400635,3.389996290206909,2.1967685222625732,3.9354724884033203,1.8591309785842896,1.319459080696106,3.6487767696380615,2.192337989807129,3.047989845275879,exc,3.0,4.5,3.0
Ses01M_script02_1,24,What's wrong?  Are you okay?  Huh?  You cold?,4.046418190002441,2.163306474685669,2.5023205280303955,1.5446962118148804,4.4992499351501465,3.585592746734619,3.8816158771514893,2.2704579830169678,2.091451644897461,2.730273723602295,1.8454874753952026,3.8599853515625,2.143842935562134,2.5357742309570312,3.808400869369507,2.6715035438537598,2.4167513847351074,1.4676969051361084,4.044406414031982,3.3653595447540283,3.9644436836242676,xxx,3.0,3.5,3.5
Ses01M_script02_1,25,I'm fine.,3.425978422164917,2.3281610012054443,2.9701969623565674,1.9100923538208008,4.150919437408447,4.0215349197387695,3.2968642711639404,3.2790181636810303,1.7943556308746338,3.0430350303649902,2.3108041286468506,3.6403355598449707,2.6372034549713135,2.3159074783325195,3.3477582931518555,2.993109941482544,2.505838632583618,1.3814313411712646,4.179657459259033,3.344172716140747,4.167034149169922,neu,3.0,2.0,2.5
Ses01M_script02_1,26,"Oh yeah, I'm so excited right now I'm like a kid.",2.362722873687744,3.2889626026153564,3.767361640930176,4.244868755340576,1.7829784154891968,3.506636142730713,1.8361624479293823,4.321995258331299,2.6353025436401367,3.6425063610076904,4.165351390838623,3.0601446628570557,3.7457194328308105,3.095546007156372,1.8034909963607788,3.897641181945801,1.4008920192718506,1.058732032775879,3.926622152328491,1.7070331573486328,3.1141061782836914,exc,4.0,3.5,4.0
Ses01M_script02_1,27,I can't believe I got out of the house without my fly zipped up even.,2.502962827682495,3.3335747718811035,3.856987476348877,1.5245031118392944,4.143993377685547,2.9404797554016113,2.3286564350128174,4.532191753387451,1.3610026836395264,3.3913772106170654,2.0900933742523193,2.850219249725342,3.700000524520874,1.7173402309417725,2.1455280780792236,3.3622570037841797,2.6349260807037354,1.5000090599060059,3.2173993587493896,3.452634811401367,3.1917202472686768,exc,4.5,4.0,3.5
Ses01M_script02_1,28,I wonder if they can hear me talk,2.6687724590301514,3.689862012863159,4.080440998077393,2.7296416759490967,3.4338836669921875,2.959794521331787,2.5315492153167725,3.7442851066589355,2.533315896987915,3.7432262897491455,3.0871024131774902,3.053884506225586,3.5089762210845947,3.057095766067505,2.6240479946136475,3.6104187965393066,2.261141061782837,1.430828332901001,3.6496434211730957,2.81417179107666,3.318500280380249,hap,3.5,3.0,2.5
Ses01M_script02_1,29,"I wonder if they can hear me talking, you know.",2.4116055965423584,3.9382810592651367,4.296437740325928,2.5415539741516113,3.5273752212524414,2.7595176696777344,2.30873703956604,3.777406930923462,2.514019250869751,3.8604838848114014,2.966290235519409,2.8444910049438477,3.5763564109802246,2.956984043121338,2.468514919281006,3.58111572265625,2.3338370323181152,1.5022025108337402,3.4558069705963135,2.810070276260376,3.173738718032837,xxx,4.0,3.5,3.0
Ses01M_script02_1,30,Like feel the vibrations in the sand when we move around.,2.102534055709839,4.045759677886963,4.3724751472473145,3.462472677230835,2.6384265422821045,2.608499050140381,2.138026714324951,3.7507858276367188,2.5987985134124756,3.8663344383239746,3.5085198879241943,2.743846893310547,3.562437057495117,2.969823122024536,2.403625965118408,3.8082034587860107,1.8111026287078857,1.3215187788009644,3.6434590816497803,2.187155246734619,2.9454944133758545,xxx,4.0,3.5,3.0
Ses01M_script02_1,31,I'm cold.,2.628049612045288,3.4625840187072754,4.002053260803223,1.5962677001953125,4.428867816925049,2.9107489585876465,2.675858497619629,3.7969088554382324,1.5098462104797363,3.510420799255371,2.110563039779663,2.8839569091796875,3.3961265087127686,1.960507869720459,2.811243772506714,3.2413036823272705,2.5281999111175537,1.3856126070022583,3.3542656898498535,3.4397268295288086,3.3832807540893555,fru,2.5,2.5,3.0
Ses01M_script02_1,32,Do you want my jacket?,2.757476806640625,3.741018056869507,3.878019332885742,3.8252921104431152,2.493110418319702,2.8391599655151367,2.1817009449005127,3.3918938636779785,3.5068488121032715,3.639251708984375,3.6772069931030273,3.1519618034362793,3.4794018268585205,3.7675728797912598,2.0947563648223877,3.988935708999634,1.9459095001220703,1.412980079650879,3.7261834144592285,2.0907857418060303,2.9847328662872314,fru,2.5,3.5,4.0
Ses01M_script02_1,33,"It's after eleven, let's go home.",1.8997324705123901,4.177504062652588,4.5488715171813965,2.393610715866089,3.436189889907837,2.270338535308838,1.9457454681396484,3.824960470199585,2.108943223953247,3.871864080429077,2.7879905700683594,2.3556971549987793,3.742631196975708,2.53619647026062,2.187368631362915,3.6225388050079346,2.1402721405029297,1.3631364107131958,3.048070192337036,2.6451680660247803,2.7507903575897217,fru,2.5,3.0,3.5
